coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jul 28 08:44:58 +0000 2021,koronawirus,,,0,1420304260596740101,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/Beata35021058/status/1420304260596740101,Mon May 13 10:44:46 +0000 2019,1127887403082035200,false,"Tylko nie PiS!!! 
Zawsze będę wychodzić na pole, niech se inni wychodzą na dwór...",15738,280,586,0, Kraków,Małpa w czerwonym 🎭⛵📷♊🇵🇱🇪🇺,Beata35021058,7900,,,false
,Wed Jul 28 08:21:37 +0000 2021,koronawirus pandemia obostrzenia COVID19,,https://300gospodarka.pl/news/niezaszczepieni-z-wiekszymi-obostrzeniami-rzad-rozwaza-taki-scenariusz,1,1420298384016125952,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Niezaszczepieni z większymi obostrzeniami? Rząd rozważa taki scenariusz
#koronawirus #pandemia #obostrzenia #COVID19 
https://t.co/v3gD773EKh",https://twitter.com/300gospodarka/status/1420298384016125952,Wed Oct 10 18:00:57 +0000 2018,1050083778528448512,false,Czysta gospodarka. Zapisz się na nasz newsletter #300SEKUND: https://t.co/3dl9P5r2N0,695,5003,435,52,Polska,300Gospodarka,300gospodarka,7054,,http://300Gospodarka.pl,false
,Wed Jul 28 08:41:43 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420303441642016770,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/TVP3Lublin/status/1420303441642016770,Thu Mar 15 20:41:37 +0000 2018,974385148815953921,false,Telewizja Polska S.A. Oddział w Lublinie,18,1168,103,6,"Lublin, Polska",TVP3 Lublin,TVP3Lublin,3349,,http://lublin.tvp.pl,false
,Wed Jul 28 08:45:00 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420304268393807877/photo/1,,38,1420304268393807877,,,,pl,,false,,10,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","📊 W ciągu doby wykonano ponad 39,1 tys. testów na #koronawirus. https://t.co/FmVByR4JaX",https://twitter.com/MZ_GOV_PL/status/1420304268393807877,Fri Jan 13 13:40:29 +0000 2012,462886126,false,Oficjalny profil Ministerstwa Zdrowia,3336,505171,1169,684,Polska,Ministerstwo Zdrowia,MZ_GOV_PL,15986,,http://www.gov.pl/zdrowie,true
,Wed Jul 28 08:21:19 +0000 2021,COVIDー19,,http://www.rp.pl/Koronawirus-SARS-CoV-2/210729533-Druga-dawka-szczepionki-AstraZeneca-nie-zwieksza-ryzyka-rzadkich-zakrzepow-krwi.html,2,1420298311345573898,,,,pl,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Druga dawka szczepionki @AstraZeneca nie zwiększa ryzyka rzadkich zakrzepów krwi
#COVIDー19

https://t.co/szjZcMGBIQ",https://twitter.com/rzeczpospolita/status/1420298311345573898,Fri Sep 24 01:14:56 +0000 2010,194399035,false,Rzeczpospolita to jeden z liderów prasy codziennej w Polsce. Jest najczęściej cytowaną gazetą w kraju. Oto jedyny oficjalny profil Rz.,1960,243318,655,1022,Polska,Rzeczpospolita,rzeczpospolita,226325,,http://www.rp.pl,true
,Wed Jul 28 08:07:11 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420294751975260160,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/twojsacz_pl/status/1420294751975260160,Wed Feb 26 16:12:35 +0000 2014,2362891592,false,"Wiadomości, wydarzenia, historia, dziś i jutro miasta - wszystko o Nowym Sączu. Plus RT ciekawych informacji i tweetów związanych z NS",1662,1534,380,13,"Nowy Sącz, Małopolskie",Twój Sącz,twojsacz_pl,13933,,http://twojsacz.pl/,false
,Wed Jul 28 07:48:54 +0000 2021,,,,0,1420290150198829059,,,,pl,,,,2,1420286934379868161,Stumbras997,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Niektórzy boją się szczepić bo słyszeli, że nie można spożywać alkoholu. @szczepimysie ogłoście, że można pić to frekwencja wam skoczy. Niektórzy po alkoholu stają się odważniejsi…
https://t.co/8u5zBsshxp",https://twitter.com/pankopter/status/1420290150198829059,Fri Mar 23 12:06:11 +0000 2018,977154539378880512,false,Nie po to rozmawiamy w tym samym języku żeby się nie dogadać. Interesuje mnie wyłącznie merytoryczna dyskusja 💯☝️⚽️🇵🇱 We love our @realmadrid! 🏆👑,202078,728,1319,1,"Białystok, Polska",Pan Kopter,pankopter,9726,,http://instagram.com/pankopter,false
,Wed Jul 28 08:48:26 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420304268393807877/photo/1,,0,1420305132449902604,,,,pl,,false,,10,1420304268393807877,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","📊 W ciągu doby wykonano ponad 39,1 tys. testów na #koronawirus. https://t.co/FmVByR4JaX",https://twitter.com/jacekbea/status/1420305132449902604,Wed Apr 15 13:15:31 +0000 2015,3170026013,false,Oglądacz @RepublikaTV PISIEWICZ #PolskiŁad #DumaiSzacunek 🇵🇱,110032,1859,2729,20,Giżycko,Jacek Klim #DUDA2020🇵🇱✌️🇵🇱 #DumaiSzacunek,jacekbea,204146,,https://albicla.com/JacekKlim,false
,Wed Jul 28 08:39:57 +0000 2021,PILNE,https://twitter.com/tvn24/status/1420302996957708293/photo/1,https://tvn24.pl/polska/koronawirus-w-polsce-nowe-przypadki-zakazenia-i-smierci-28-lipca-5159339,5,1420302996957708293,,,,pl,,false,,6,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#PILNE | Ministerstwo Zdrowia poinformowało w środę o 138 nowych, potwierdzonych przypadkach zakażenia koronawirusem. Resort przekazał też, że w ciągu ostatniej doby z powodu COVID-19 zmarły trzy osoby.

Czytaj więcej w @tvn24:
https://t.co/pJ7a9MfU7v https://t.co/0h8eHApLz1",https://twitter.com/tvn24/status/1420302996957708293,Wed Apr 23 13:12:25 +0000 2008,14493047,false,Najnowsze informacje z Polski i ze świata.,51,1533088,69,1909,Poland,tvn24,tvn24,320736,,http://www.tvn24.pl,true
,Wed Jul 28 08:42:08 +0000 2021,PILNE,,,0,1420303547594428418,,,,pl,,,,6,1420302996957708293,tvn24,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#PILNE | Ministerstwo Zdrowia poinformowało w środę o 138 nowych, potwierdzonych przypadkach zakażenia koronawirusem. Resort przekazał też, że w ciągu ostatniej doby z powodu COVID-19 zmarły trzy osoby.

Czytaj więcej w @tvn24:
https://t.co/pJ7a9MfU7v https://t.co/0h8eHApLz1",https://twitter.com/TVN24BiS/status/1420303547594428418,Thu Oct 03 13:03:25 +0000 2013,1930622304,false,"Z pasją o świecie. Obserwuj także: @tvn24, @FaktyTVN.",1735,119126,91,452,Polska,TVN24 BiS,TVN24BiS,60431,,http://tvn24bis.pl/,true
,Wed Jul 28 08:44:13 +0000 2021,koronawirus,,,0,1420304070686953480,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/a_miszczak/status/1420304070686953480,Tue Sep 24 11:12:57 +0000 2013,1900120028,false,,34826,266,483,18,,ADAM MISZCZAK,a_miszczak,66263,,,false
,Wed Jul 28 08:36:06 +0000 2021,koronawirus zachorowania raportzakażeń COVID łódzkiewcentrum,,https://lodz.tvp.pl/55089089/koronawirus-138-nowych-zakazen-w-kraju-3-w-lodzkiem,0,1420302029403131905,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W naszym województwie na COVID-19 zachorowały 3 osoby.
#koronawirus #zachorowania #raportzakażeń #COVID #łódzkiewcentrum

https://t.co/5m1HuQQCF5",https://twitter.com/tvp3_lodz/status/1420302029403131905,Thu May 26 10:52:28 +0000 2016,735785668878696448,false,Łódzki ośrodek Telewizji Polskiej,73,1660,212,17,"Łódź, Polska",TVP3 Łódź,tvp3_lodz,5925,,http://lodz.tvp.pl,false
,Wed Jul 28 07:51:32 +0000 2021,,,"https://www.medonet.pl/koronawirus/to-musisz-wiedziec,zakrzepica-a-koronawirus,artykul,98150469.html",1,1420290813377003523,RadoslawBialkow,1420289373451571201,1324606555,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RadoslawBialkow Zakrzepica może być jednym ze skutkiw ubocznych przechorowania covid.https://t.co/z2rCudWoax,https://twitter.com/Ceasar_v2/status/1420290813377003523,Mon Jul 05 16:09:36 +0000 2021,1412081201444233225,false,"O ile wiem, nigdy się nie mylę
Konto nr 2.",4543,1195,1145,0,Białystok,Ceasar,Ceasar_v2,3629,,,false
,Wed Jul 28 08:51:18 +0000 2021,koronawirus,,,0,1420305854545465347,,,,pl,,,,1,1420304691150348288,Hanna_Manowska,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MZ_GOV_PL To nie są ""przypadki zakażenia #koronawirus"" a pozytywne (nierzadko  fałszywie) wyniki zakażenia.",https://twitter.com/Daisy_betty_/status/1420305854545465347,Fri Feb 09 16:26:00 +0000 2018,961999632342675461,false,Patriotka,12880,4038,3965,0, Polska,Mila,Daisy_betty_,16998,,,false
,Wed Jul 28 07:51:20 +0000 2021,,,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/polska/news-szczepienia-w-polsce-rzecznik-rzadu-beda-nowe-rozwiazania,nId,5385623",0,1420290762965663750,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcemy zaprezentować nowe rozwiązania dotyczące szczepień, być może jeszcze dziś - zapowiedział w środę rzecznik rządu Piotr Müller.
https://t.co/hoDIcDHhYE",https://twitter.com/Int_Wydarzenia/status/1420290762965663750,Tue May 12 11:37:57 +0000 2009,39480709,false,"Najnowsze i najważniejsze wiadomości ze świata polityki, gospodarki, kultury i sportu",413,39551,363,253,"Kraków, Poland",Interia,Int_Wydarzenia,105234,,http://wydarzenia.interia.pl,false
,Wed Jul 28 08:31:58 +0000 2021,,,"https://www.rmf24.pl/raporty/raport-koronawirus-z-chin/europa/news-eric-clapton-nie-bedzie-gral-koncertow-tylko-dla-zaszczepion,nId,5376046",2,1420300987940622339,,,,pl,,false,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clapton bardzo odchorował przyjęcie  szczepionki. Mimo to nie akceptuje segregacji ludzi według szczepień i nie będzie  koncertował w Wielkiej  Brytanii. Da koncerty  w USA, w Teksasie, bo tam normalnie traktuje się ludzi. 
https://t.co/7j42d4TMj1",https://twitter.com/ma_drza/status/1420300987940622339,Sat May 07 06:56:13 +0000 2016,728840846632751104,false,"Lubię ruch prawostronny, a lewostronny jest dziwny☺🇵🇱💯🌄",159539,6987,4185,26,"Małopolskie, Polska",Małgosia,ma_drza,133858,,,false
,Wed Jul 28 08:45:29 +0000 2021,koronawirus,,,0,1420304390578180099,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/MizaGda/status/1420304390578180099,Mon Aug 06 04:47:09 +0000 2012,739865611,false,,227,7,102,1,,Miro Anzal,MizaGda,66,,,false
,Wed Jul 28 08:34:01 +0000 2021,koronawirus,,,0,1420301503940730880,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/twojsacz_pl/status/1420301503940730880,Wed Feb 26 16:12:35 +0000 2014,2362891592,false,"Wiadomości, wydarzenia, historia, dziś i jutro miasta - wszystko o Nowym Sączu. Plus RT ciekawych informacji i tweetów związanych z NS",1662,1534,380,13,"Nowy Sącz, Małopolskie",Twój Sącz,twojsacz_pl,13933,,http://twojsacz.pl/,false
,Wed Jul 28 08:40:46 +0000 2021,KoronawirusWPolsce,https://twitter.com/rzeczpospolita/status/1420303205511139328/photo/1,http://www.rp.pl/Koronawirus-SARS-CoV-2/210729531-Epidemia-w-Polsce---raport-Ministerstwa-Zdrowia-W-ciagu-doby-138-zakazen-koronawirusem.html,2,1420303205511139328,,,,pl,,false,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#KoronawirusWPolsce
Nowe przypadki zakażeń w każdym województwie

https://t.co/YwyNks58pp https://t.co/FTEULvXY4k",https://twitter.com/rzeczpospolita/status/1420303205511139328,Fri Sep 24 01:14:56 +0000 2010,194399035,false,Rzeczpospolita to jeden z liderów prasy codziennej w Polsce. Jest najczęściej cytowaną gazetą w kraju. Oto jedyny oficjalny profil Rz.,1960,243318,655,1022,Polska,Rzeczpospolita,rzeczpospolita,226325,,http://www.rp.pl,true
,Wed Jul 28 08:14:55 +0000 2021,,,,0,1420296700548337664,,,,pl,,,,5,1420291577491206145,TygodnikWPROST,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@a_niedzielski w jednej z najsłabiej zaszczepionych gmin. @AndrzejDuda miał tam 91 proc. poparcia. „Pewnie przypadek”.
https://t.co/z80R5if2ub",https://twitter.com/tvpiKorea/status/1420296700548337664,Sun Feb 12 08:58:08 +0000 2017,830702515222093824,false,Koreański głos w Twoim domu,26986,32929,814,63,평양,TVΠ Korea 🇰🇵 🎱,tvpiKorea,65131,,http://facebook.com/tvpiKorea/,false
,Wed Jul 28 08:53:26 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420306390174797824,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/kocioE/status/1420306390174797824,Mon Feb 20 15:48:55 +0000 2017,833704994629107714,false,,103,5,104,0,,Kocio_ioio,kocioE,450,,,false
,Wed Jul 28 08:31:37 +0000 2021,koronawirus,,http://gov.pl/raport-zakazen https://twitter.com/MZ_GOV_PL/status/1420300665381851143,0,1420300900980101123,,,,pl,,false,1420300665381851143,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","📉 Ministerstwo Zdrowia informuje o 5 nowych zakażeniach #koronawirus w województwie podlaskim. 

ℹ Codzienny raport zakażeń z uwzględnieniem danych powiatowych ➡ https://t.co/qqk3LQzIPJ. https://t.co/Rvr0fDYrI6",https://twitter.com/PodlaskiUW/status/1420300900980101123,Wed Mar 04 11:06:32 +0000 2020,1235159356884373504,false,"Oficjalny profil Podlaskiego Urzędu Wojewódzkiego.
Wojewoda Podlaski - @B_Paszkowski,
I Wicewojewoda - @TomaszMadras,
II Wicewojewoda - Bogusława Szczerbińska",1157,1912,128,5,"Białystok, ul. Mickiewicza 3",Podlaski Urząd Wojewódzki,PodlaskiUW,6338,,https://www.gov.pl/web/uw-podlaski,false
,Wed Jul 28 08:42:11 +0000 2021,PILNE,,,0,1420303561297104898,,,,pl,,,,6,1420302996957708293,tvn24,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#PILNE | Ministerstwo Zdrowia poinformowało w środę o 138 nowych, potwierdzonych przypadkach zakażenia koronawirusem. Resort przekazał też, że w ciągu ostatniej doby z powodu COVID-19 zmarły trzy osoby.

Czytaj więcej w @tvn24:
https://t.co/pJ7a9MfU7v https://t.co/0h8eHApLz1",https://twitter.com/tvn24sport/status/1420303561297104898,Fri Feb 07 12:27:37 +0000 2014,2331787872,false,"Sport, wiadomości, relacje na żywo. Wszystko o sporcie w @tvn24.",1,35089,98,110,,TVN24 Sport,tvn24sport,54758,,http://sport.tvn24.pl,true
,Wed Jul 28 08:24:20 +0000 2021,,,,0,1420299070384611329,bono98110405,1420295210874064897,1401523311989952500,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@bono98110405 @Rafal_Wojcik_ tak, tak... umierając na covid wmówiłbyś sobie że koronawirus to ściema ;)",https://twitter.com/MarekPolack/status/1420299070384611329,Sun Jan 15 12:30:10 +0000 2017,820609016221073408,false,"Nie lubię być obserwowny! 
Daję za to bana, przepraszam!
Faszystów, stalinowców, antysemitów i innych głoszących nienawiść, zgłaszam i banuję ""z automatu"".",12469,19,4,2,,Marek Polak,MarekPolack,8393,,,false
,Wed Jul 28 08:06:35 +0000 2021,BezpiecznaWarszawa koronawirus zachowajrozsądek,https://twitter.com/SMWarszawa/status/1420294603081756672/photo/1,,0,1420294603081756672,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📊 Wtorek 27.07.2021 r.: zrealizowaliśmy 1 267 Państwa zgłoszeń. Dziękujemy. #BezpiecznaWarszawa 📞986 
☣ 🏖 W wakacje pamiętajmy o zasadach sanitarnych ⤵⤵⤵. Dbajmy o siebie i innych! 
#koronawirus #zachowajrozsądek https://t.co/SNOLKaeOhk",https://twitter.com/SMWarszawa/status/1420294603081756672,Mon Nov 19 08:13:43 +0000 2018,1064431513368973312,false,Profil informacyjny Straży Miejskiej m. st. Warszawa. 👮‍♀️👮‍♂️ Nie służy do składania zgłoszeń. W razie zagrożenia - dzwoń: ☎ 986. #BezpiecznaWarszawa,1839,1913,0,10,"Warsaw, Poland",Straż Miejska m.st. Warszawy,SMWarszawa,3333,,http://strazmiejska.waw.pl,false
,Wed Jul 28 08:14:06 +0000 2021,,https://twitter.com/OnetWiadomosci/status/1420296492120559620/photo/1,http://dlvr.it/S4Z3JG,2,1420296492120559620,,,,pl,,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Nowe powikłania po koronawirusie. Dotyczą oczu https://t.co/38SpElLLjc https://t.co/Ws3j37JCcI,https://twitter.com/OnetWiadomosci/status/1420296492120559620,Wed May 16 12:31:18 +0000 2012,581793998,false,Onet Wiadomości to najpopularniejszy polski multimedialny serwis informacyjny.,3432,124599,808,404,Polska,Onet Wiadomości,OnetWiadomosci,188046,,http://wiadomosci.onet.pl,false
,Wed Jul 28 08:56:10 +0000 2021,,,,0,1420307080750174210,,,,pl,,,,2,1420286934379868161,Stumbras997,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Niektórzy boją się szczepić bo słyszeli, że nie można spożywać alkoholu. @szczepimysie ogłoście, że można pić to frekwencja wam skoczy. Niektórzy po alkoholu stają się odważniejsi…
https://t.co/8u5zBsshxp",https://twitter.com/JarekKoscielny/status/1420307080750174210,Sun Jun 24 13:34:32 +0000 2018,1010878845443018753,false,"Joseph Beuys: ""La Rivoluzione siamo Noi"" - My jesteśmy rewolucją

 jarek.koscielny.jk@gmail.com",68827,2486,2623,12,"Rzeszów, Polska",Jarek Koscielny,JarekKoscielny,65097,,http://jarekkoscielny.blogi.pl,false
,Wed Jul 28 08:43:37 +0000 2021,,,,0,1420303923102068737,,,,pl,,,,122,1419659194014310407,JSaryuszWolski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","„Wiele wskazuje na to, że wstrzymywanie decyzji w sprawie pl Planu Odbudowy służy  Brukseli jako środek nacisku ws ostatecznego
orzeczenia TK”

&gt; KE, władza wykonawcza UE dopuszcza się niedozwolonego
i bezprawnego nacisku na władzę sądowniczą  Państwa Czł
 https://t.co/FjORIPeUHC",https://twitter.com/z_bynek/status/1420303923102068737,Tue May 08 18:24:48 +0000 2012,574684703,false,,47227,286,1060,0,,Bynek,z_bynek,18247,,,false
,Wed Jul 28 08:01:15 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420293257985150978,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/Super_Timor/status/1420293257985150978,Sat Mar 09 08:02:23 +0000 2013,1253734950,false,Po prostu hejter. Zawodowo macham mieczem świetlnym. Wybitny krytyk filmowy. Królowa dram. Wasza ulubiona fanka Wellingera. Miłośniczka cenzo.,19680,1527,625,15,Miłowo,Alex,Super_Timor,154032,,,false
